Term Code,Class,Title,Crn,Instructor,Cap,Enrl,Days,Times,Location,Type
202030,EMEC 203-003,CAE II-- ME Computation,32285,"Evertz, Loribeth",28,28,T,1610-1800,NAH 256,B
202030,EMEC 203-004,CAE II-- ME Computation,32838,"Evertz, Loribeth",28,28,R,1410-1600,NAH 256,B
202030,EMEC 250-001,Mech Engineering Materials,33054,"Bajwa, Dilpreet",120,79,TR,1215-1330,NAH 165,L
202030,EMEC 303-001,CAE III-- Systems Analysis,30653,"Owkes, Mark",50,46,MWF,0900-0950,CHEEVE 212,L
202030,EMEC 303-002,CAE III-- Systems Analysis,33764,"Turnquist, Brian",45,21,MWF,1410-1500,GAINES 143,L
202030,EMEC 320-001,Thermodynamics I,30484,"Codd, Sarah",100,73,TR,0925-1040,NAH 137,L
202030,EMEC 321-001,Thermodynamics II,30485,"Amin, Mohammad Ruhul",55,54,MWF,0800-0850,ROBERT 218,L
202030,EMEC 321-002,Thermodynamics II,33162,"George, Alan",80,74,MWF,1200-1250,LJH 346,L
202030,EMEC 326-001,Fundamentals of Heat Transfer,30497,"Amin, Mohammad Ruhul",122,115,MWF,1000-1050,NAH 137,L
202030,EMEC 341-001,Adv Mechanics of Materials,30498,"Johnson, Erick",90,67,TR,1215-1330,NAH 137,L
202030,EMEC 342-001,Mech Component Design,32416,"Edens, Michael",60,57,TR,1340-1455,CHEEVE 214,L
202030,EMEC 342-002,Mech Component Design,33112,"Edens, Michael",75,48,TR,1050-1205,REID 202,L
202030,EMEC 360-001,Measurement & Instrumentation,30499,"Black, James",80,69,TR,0800-0915,LIN 125,L
202030,EMEC 360-002,Measurement & Instrumentation,34035,"Larson, Robb",80,63,TR,1050-1205,ROBERT 101,L
202030,EMEC 361-001,Measurement & Instrument Lab,32793,"Black, James",0,18,M,1310-1500,NAH 230,B
202030,EMEC 361-002,Measurement & Instrument Lab,32794,"Black, James",0,19,M,1510-1700,NAH 230,B
202030,EMEC 361-003,Measurement & Instrument Lab,32795,"Black, James",0,19,M,1710-1900,NAH 230,B
202030,EMEC 361-004,Measurement & Instrument Lab,32833,"Larson, Robb",0,20,R,1710-1900,NAH 230,B
202030,EMEC 361-005,Measurement & Instrument Lab,33397,"Black, James",0,20,F,1100-1250,NAH 230,B
202030,EMEC 361-006,Measurement & Instrument Lab,34036,"Black, James",0,19,T,1710-1900,NAH 230,B
202030,EMEC 361-007,Measurement & Instrument Lab,34037,"Black, James",0,16,W,1100-1250,NAH 230,B
202030,EMEC 403-001,CAE IV--Design Integration,30654,"Charlton, Robert",28,26,TR,1610-1800,BARNAR 129,L
202030,EMEC 403-001,CAE IV--Design Integration,30654,"Charlton, Robert",28,26,W,1200-1250,BARNAR 129,L
202030,EMEC 403-002,CAE IV--Design Integration,32875,"Charlton, Robert",0,28,W,1310-1400,BARNAR 129,L
202030,EMEC 403-002,CAE IV--Design Integration,32875,"Charlton, Robert",0,28,MF,1200-1350,BARNAR 129,L
202030,EMEC 405-001,Finite Element Analysis,32560,"Jankauski, Mark",34,33,W,0900-0950,BARNAR 134,L
202030,EMEC 405-001,Finite Element Analysis,32560,"Jankauski, Mark",34,33,MF,0900-0950,REID 101,L
202030,EMEC 405-002,Finite Element Analysis,34589,"Jankauski, Mark",33,33,W,1000-1050,BARNAR 134,L
202030,EMEC 405-002,Finite Element Analysis,34589,"Jankauski, Mark",33,33,MF,0900-0950,REID 101,L
202030,EMEC 425-001,Advanced Thermal Systems,30503,"George, Alan",80,27,TR,0925-1040,REID 102,L
202030,EMEC 426-001,Thermodynamics of Propulsion,33387,"George, Alan",30,8,MWF,0800-0850,ROBERT 319,L
202030,EMEC 436-001,Computational Fluid Dynamics,33647,"Johnson, Erick",45,45,TR,1340-1455,NAH 153,L
202030,EMEC 440-001,Biomechanics of Human Movement,34696,"Monfort, Scott",20,15,TR,1050-1205,ROBERT 208,L
202030,EMEC 445-001,Mechanical Vibrations,30504,"Warnat, Stephan",92,61,MWF,1100-1150,NAH 137,L
202030,EMEC 447-001,Aircraft Structures,32825,"Edens, Michael",30,22,MWF,0900-0950,ROBERT 210,L
202030,EMEC 447-002,Aircraft Structures,32826,"Edens, Michael",30,22,F,0800-0850,ROBERT 210,R
202030,EMEC 465-001,Bio-inspired Engineering,33075,"Pew, Corey",55,48,TR,1215-1330,ROBERT 218,L
202030,EMEC 467-001,Micro Electromechanical Systms,34703,"Warnat, Stephan",45,20,TR,0800-0915,NAH 153,L
202030,EMEC 489R-001,Mech Eng Design Capstone I,30991,"Larson, Robb",63,48,M,1510-1700,REID 101,L
202030,EMEC 489R-001,Mech Eng Design Capstone I,30991,"Larson, Robb",63,48,,-, ,L
202030,EMEC 491-002,Special Topics,35329,"Black, James",20,8,MWF,1000-1050,ROBERT 106,L
202030,EMEC 498-001,Internship,30508,"George, Alan",20,1,,-, ,I
202030,EMEC 499R-001,Mech Eng Design Capstone II,31539,"Larson, Robb",130,127,M,1510-1700,LJH 339,L
202030,EMEC 499R-001,Mech Eng Design Capstone II,31539,"Larson, Robb",130,127,,-, ,L
202030,EMEC 499R-001,Mech Eng Design Capstone II,31539,"Larson, Robb",130,127,,-, ,L
202030,EMEC 533-001,Transport Phenomena,33938,"Brown, Jennifer",30,3,TR,1050-1205,GAINES 243,L
202030,EMEC 540-001,Biomechanics of Human Movement,34602,"Monfort, Scott",10,3,TR,1050-1205,ROBERT 208,L
202030,EMEC 594-001,Seminar,30509,"Codd, Sarah",35,6,W,1610-1700,ROBERT 312,M
202030,ENGL 445-001,Teaching Reading & Literature,32206,"Wynhoff Olsen, Allison",25,17,TR,0925-1040,REID 124,L
202030,ENGL 450-001,Rhetoric and Composition,33874,"Ryan, Kathleen",20,19,TR,1050-1205,WILSON 1147,L
202030,ENGL 530-001,Writing Theory and Practice,33501,"Shirley Schoessow, Bethany",19,8,W,1710-2000,WILSON 2288,M
202030,ENGL 550-001,Focused Research Seminar,31566,"Lansverk, Marvin",19,6,T,1710-2000,WILSON 2288,M
202030,ENGR 694-001,Seminar,34823,"Gerlach, Robin",14,14,W,1410-1500,BARNAR 323,M
202030,ENSC 210-001,Plants in the Environment,33923,"Rew, Lisa",60,40,TR,1340-1455,BARNAR 108,L
202030,ENSC 260-001,Evolution for Env Scientists,32916,"O'Neill, Kevin",64,42,MWF,0900-0950,CHEEVE 214,L
202030,ENSC 272CS-801,Water Resources,32649,"Rupp, Gretchen",36,36,,-,ONLINE WEB,L
202030,ENSC 272CS-802,Water Resources,32829,"Rupp, Gretchen",9,3,,-,ONLINE WEB,L
202030,ENSC 445-001,Watershed Analysis,35218,"Hook, Paul",30,13,TR,1050-1205,ABB 234,L
202030,ENSC 458-001,Teaching Applications in LRES,32364,"Fox, Nicholas",20,6,,-, ,R
202030,ENSC 460-001,Soil Remediation,30178,"Hartshorn, Anthony",50,18,MWF,1000-1050,CHEEVE 214,L
202030,ENSC 464-001,Comp. Tech. Enviro. Sci.,33161,"Yano, Yuriko",30,22,M,1410-1500,ABB 234,B
202030,ENSC 465-001,Environmental Biophysics,32118,"Yano, Yuriko",30,17,MW,1100-1150,REID 453,L
202030,ENSC 465-002,Environmental Biophysics,32124,"Yano, Yuriko",30,17,F,1100-1250,ABB 234,B
202030,ENSC 468-001,Ecosystem Biogeochem,32111,"Brookshire, Elan",45,21,TR,1215-1330,ROBERT 210,L
202030,ENTO 510-001,Insect Ecology,35057,"Peterson, Robert",20,8,TR,1050-1205,LEWIS 306,L
202030,ENTO 525-001,Insect Morphology,35207,"Ivie, Michael",15,3,MWF,1000-1100,MARSH 60,L
202030,ENTO 525-002,Insect Morphology,35208,"Ivie, Michael",15,3,MWF,1500-1700,MARSH 60,B
202030,ENTO 594-001,Seminar,33551,"Wanner, Kevin",15,7,,-, ,M
202030,EQUH 110-001,Western Equitation,30186,"Shockley, Andrea",12,12,TR,1000-1150,MILPAV 100,B
202030,EQUH 114-001,Beginning English Equitation,30761,"Shockley, Andrea",12,12,MW,1000-1150,MILPAV 100,B
202030,EQUH 133-001,Horses: Ground Level,33511,"Shockley, Andrea",15,14,TR,1310-1500,MILPAV 100,B
202030,EQUH 207-001,Intermed English Equitation,30762,"Shockley, Andrea",12,5,MW,1310-1500,MILPAV 100,B
202030,EQUH 210-001,Intermed Western Equitation,31072,"Shockley, Andrea",12,12,MW,1510-1700,MILPAV 100,B
202030,EQUH 256-001,Developing The Young Horse,33258,"Bauer, Rory",10,8,TR,1610-1800,MILPAV 100,B
202030,EQUH 314-001,Equestrian Instruction Methods,31740,"Shockley, Andrea",15,1,F,1310-1500,MILPAV 100,L
202030,EQUH 314-001,Equestrian Instruction Methods,31740,"Shockley, Andrea",15,1,T,1630-1720,ABB 238,L
202030,EQUS 346-001,Equine Reproductive Management,31794,"Lindroth, Racquel",10,10,MWF,1310-1400,ABB 245,L
202030,EQUS 346-001,Equine Reproductive Management,31794,"Lindroth, Racquel",10,10,F,1410-1600,ABB 245,L
202030,EQUS 347-001,Equine Form to Function,33259,"Ososki, Karen",30,13,M,1000-1150,ABB 245,L
202030,EQUS 347-001,Equine Form to Function,33259,"Ososki, Karen",30,13,TR,1505-1620,ABB 136,L
202030,EQUS 347-001,Equine Form to Function,33259,"Ososki, Karen",30,13,,-,MILPAV 100,L
202030,EQUS 424-001,Equine Exercise Physiology,33132,"Parrott, Tamara",25,13,TR,0800-0915,LIN 233,L
202030,EQUS 430-001,Horse Management,32176,"Parrott, Tamara",50,29,MWF,1100-1150,ABB 136,L
202030,EQUS 430-001,Horse Management,32176,"Parrott, Tamara",50,29,T,1310-1500,ABB 136,L
202030,ERTH 101IN-001,Earth System Sciences,32447,"Laskowski, Andrew",220,201,MWF,1000-1050,LJH 339,L
202030,ERTH 101IN-002,Earth System Sciences,32490,"Laskowski, Andrew",20,20,M,1100-1250,GAINES 147,B
202030,ERTH 101IN-003,Earth System Sciences,32491,"Laskowski, Andrew",20,20,M,1310-1500,GAINES 147,B
202030,ERTH 101IN-004,Earth System Sciences,32492,"Laskowski, Andrew",20,20,M,1510-1700,GAINES 147,B
202030,ERTH 101IN-005,Earth System Sciences,32493,"Laskowski, Andrew",20,20,T,1310-1500,GAINES 147,B
202030,ERTH 101IN-006,Earth System Sciences,32494,"Laskowski, Andrew",20,20,T,1510-1700,GAINES 147,B
202030,ERTH 101IN-007,Earth System Sciences,32495,"Laskowski, Andrew",20,20,W,0800-0950,GAINES 147,B
202030,ERTH 101IN-008,Earth System Sciences,32496,"Laskowski, Andrew",20,20,W,1100-1250,GAINES 147,B
202030,ERTH 101IN-009,Earth System Sciences,32497,"Laskowski, Andrew",20,17,R,1310-1500,GAINES 147,B
202030,ERTH 101IN-010,Earth System Sciences,32498,"Laskowski, Andrew",20,18,R,1510-1700,GAINES 147,B
202030,ERTH 101IN-011,Earth System Sciences,32499,"Laskowski, Andrew",20,6,F,0800-0950,GAINES 147,B
202030,ERTH 101IN-012,Earth System Sciences,32500,"Laskowski, Andrew",20,20,F,1100-1250,GAINES 147,B
202030,ERTH 101IN-801,Earth System Sciences,33382,"Gotz, Robyn",25,25,,-, ,L
202030,ERTH 101IN-802,Earth System Sciences,33383,"Gotz, Robyn",5,5,,-, ,L
202030,ERTH 101IN-098,Earth System Sciences,33616,"Thomson, Kelly",20,8,W,1710-1800,HAMILT 228,L
202030,ERTH 101IN-098,Earth System Sciences,33616,"Thomson, Kelly",20,8,W,1810-2000,HAMILT 229,L
202030,ERTH 101IN-098,Earth System Sciences,33616,"Thomson, Kelly",20,8,M,1710-1900,HAMILT 228,L
202030,ERTH 450R-001,Snow Dynamics and Accumulation,30961,"Gotz, Robyn",15,12,W,1610-1700,GAINES 144,L
202030,ERTH 450R-001,Snow Dynamics and Accumulation,30961,"Gotz, Robyn",15,12,W,1510-1600,GAINES 144,L
202030,ERTH 450R-002,Snow Dynamics and Accumulation,30962,"Gotz, Robyn",15,12,F,1200-1700,GAINES 153,B
202030,ERTH 494-001,Seminar,31904,"Hubbard, Mary",20,2,R,1215-1330,ROBERT 209,M
202030,ERTH 505-001,Geomicrobiology,35268,"Skidmore, Mark",10,1,,-, ,M
202030,ERTH 519-801,Watershed Hydrology for Teache,34208,"McGinnis, Stephanie",15,6,,-, ,L
202030,ERTH 520-801,Oceanography for Teachers,34459,"Griffin, Sean",20,3,,-, ,L
202030,ERTH 521-801,Geology of the Moon f/Teachers,35316,"Runyon, Cassandra",20,4,,-,ONLINE WEB,L
202030,ERTH 522-801,Teaching Middle School ESS,34912,"Gotz, Robyn",20,5,,-,ONLINE WEB,L
202030,ERTH 527-801,Weather & Climate for Teachers,34460,"Gotz, Robyn",20,5,,-, ,L
202030,ERTH 583-001,Topics in Paleoecology,34578,"McWethy, David",10,4,W,1510-1800,LIN 233,M
202030,ERTH 590-001,Master's Thesis,30247,"Church, Sarah",10,2,,-, ,I
202030,ERTH 590-002,Master's Thesis,32072,"Dixon, Jean",10,0,,-, ,I
202030,ERTH 590-003,Master's Thesis,32073,"Haggerty, Julia",10,1,,-, ,I
202030,ERTH 590-004,Master's Thesis,32074,"Hendrikx, Jordy",10,1,,-, ,I
202030,ERTH 590-005,Master's Thesis,32075,"Hubbard, Mary",10,0,,-, ,I
202030,ERTH 590-006,Master's Thesis,32076,"Lageson, David",10,2,,-, ,I
202030,ERTH 590-007,Master's Thesis,32077,"Laskowski, Andrew",10,1,,-, ,I
202030,ERTH 590-008,Master's Thesis,32078,"McEvoy, Jamie",10,0,,-, ,I
202030,ERTH 590-009,Master's Thesis,32079,"McWethy, David",10,2,,-, ,I
202030,ERTH 590-010,Master's Thesis,32080,"Myers, Madison",10,0,,-, ,I
202030,ERTH 590-011,Master's Thesis,32081,"Orme, Devon",10,1,,-, ,I
202030,ERTH 590-012,Master's Thesis,32083,"Skidmore, Mark",10,0,,-, ,I
202030,ERTH 590-013,Master's Thesis,32085,"Varricchio, David",10,2,,-, ,I
202030,ERTH 590-014,Master's Thesis,32087,"Varricchio, David",10,0,,-, ,I
202030,ERTH 590-015,Master's Thesis,32088,"Whitlock, Cathy",10,0,,-, ,I
202030,ERTH 590-016,Master's Thesis,32978,"Wyckoff, William",10,0,,-, ,I
202030,ERTH 590-017,Master's Thesis,32979,"Bowen, David",10,0,,-, ,I
202030,ERTH 590-018,Master's Thesis,35426,"Sproles, Eric",10,1,,-, ,I
202030,ERTH 594-001,Seminar,31999,"Hubbard, Mary",15,1,R,1215-1330,ROBERT 209,M
202030,ERTH 597-801,Vertebrate Paleontology Tchrs,35412,"Lawver, Daniel",20,6,,-,ONLINE WEB,A
202030,ERTH 690-001,Dissertation Research,30808,"Church, Sarah",10,0,,-, ,I
202030,ERTH 690-002,Dissertation Research,32082,"Dixon, Jean",10,0,,-, ,I
202030,ERTH 690-003,Dissertation Research,32084,"Haggerty, Julia",10,1,,-, ,I
202030,ERTH 690-004,Dissertation Research,32086,"Hendrikx, Jordy",10,1,,-, ,I
202030,ERTH 690-006,Dissertation Research,32089,"Lageson, David",10,0,,-, ,I
202030,ERTH 690-007,Dissertation Research,32090,"Laskowski, Andrew",10,1,,-, ,I
202030,ERTH 690-008,Dissertation Research,32091,"McEvoy, Jamie",10,1,,-, ,I
202030,ERTH 690-009,Dissertation Research,32092,"McWethy, David",10,1,,-, ,I
202030,ERTH 690-010,Dissertation Research,32093,"Myers, Madison",10,0,,-, ,I
202030,ERTH 690-011,Dissertation Research,32783,"Orme, Devon",10,0,,-, ,I
202030,ERTH 690-012,Dissertation Research,32810,"Skidmore, Mark",10,1,,-, ,I
202030,ERTH 690-005,Dissertation Research,32980,"Hubbard, Mary",10,3,,-, ,I
202030,ERTH 690-013,Dissertation Research,32981,"Sproles, Eric",10,1,,-, ,I
202030,ERTH 690-014,Dissertation Research,34576,"Varricchio, David",10,2,,-, ,I
202030,ERTH 690-015,Dissertation Research,34577,"Whitlock, Cathy",10,0,,-, ,I
202030,ERTH 690-016,Dissertation Research,35267,"Wyckoff, William",10,0,,-, ,I
202030,ESOF 322-001,Software Engineering,35123,"Cummings, Mary",70,66,MWF,1200-1250,HARRIS 123,L
202030,ESOF 422-001,Advanced Software Engineering,35124,"Izurieta, Clemente",60,37,MWF,1410-1500,REID 101,L
202030,ESOF 423-001,Software Eng. Applications,34205,"Kanewala, Upulee",58,11,MWF,1000-1050,HARRIS 123,L
202030,ETCC 204-001,Appld Analysis for Const Tech,32029,"Stanton, Brad",40,20,F,1200-1250,COBLEI 210,B
202030,ETCC 204-001,Appld Analysis for Const Tech,32029,"Stanton, Brad",40,20,F,1100-1150,COBLEI 429,B
202030,ETCC 302-001,Soils and Foundations,31505,"Perkins, Steven",30,17,MF,0900-0950,ROBERT 301,L
202030,ETCC 302-002,Soils and Foundations,31506,"Perkins, Steven",15,2,M,1210-1400,COBLEI 202,B
202030,ETCC 302-002,Soils and Foundations,31506,"Perkins, Steven",15,2,W,0900-0950,ROBERT 301,B
202030,ETCC 302-003,Soils and Foundations,31507,"Perkins, Steven",15,15,T,1610-1800,COBLEI 202,B
202030,ETCC 302-003,Soils and Foundations,31507,"Perkins, Steven",15,15,W,0900-0950,ROBERT 301,B
202030,ETCC 310-001,Concrete Technology,30298,"Morrical, Stephen",60,34,MW,1100-1150,LJH 346,L
202030,ETCC 310-002,Concrete Technology,30299,"Morrical, Stephen",20,14,W,1610-1700,COBLEI 109,B
202030,ETCC 310-002,Concrete Technology,30299,"Morrical, Stephen",20,14,W,1510-1600,ROBERT 121,B
202030,ETCC 310-003,Concrete Technology,30300,"Morrical, Stephen",20,16,M,1610-1700,COBLEI 109,B
202030,ETCC 310-003,Concrete Technology,30300,"Morrical, Stephen",20,16,M,1510-1600,ROBERT 121,B
202030,ETCC 310-004,Concrete Technology,30301,"Morrical, Stephen",20,4,F,1410-1500,COBLEI 109,B
202030,ETCC 310-004,Concrete Technology,30301,"Morrical, Stephen",20,4,F,1310-1400,ROBERT 208,B
202030,ETCC 412-001,Structural Elements,30302,"Larsson, Anders",49,28,MWF,0800-0850,ROBERT 312,L
202030,ETCC 490R-001,Undergraduate Research,31032,"Woolard, Craig",10,0,,-, ,I
202030,ETCC 492-001,Independent Study,30303,"Woolard, Craig",30,0,,-, ,I
202030,ETCC 498-001,Internship,30304,"Woolard, Craig",60,1,,-, ,I
202030,ETCC 499R-001,Capstone: Const Engin Tech,31521,"Knoll, Penny",32,21,W,1310-1400,COBLEI 429,L
202030,ETCC 499R-002,Capstone: Const Engin Tech,31522,"Knoll, Penny",32,21,R,1410-1600,WILSON 1132,B
202030,ETEC 106-001,AC Circuit Analysis,33723,"Berg, Trenton",12,9,TR,1300-1415,COBLEI 632,L
202030,ETEC 113-001,Circuits Lab,33724,"Berg, Trenton",12,9,M,1150-1340,COBLEI 620,B
202030,ETEC 245-001,Digital Electronics,34188,"Berg, Trenton",12,8,M,1150-1340,COBLEI 602,L
202030,ETEC 245-001,Digital Electronics,34188,"Berg, Trenton",12,8,MW,1345-1500,COBLEI 632,L
202030,ETME 202-001,MET Computer Applications,32322,"Charlton, Robert",30,22,T,1410-1600,BARNAR 129,B
202030,ETME 203-001,Mech Design Graphics,34556,"Perkins, William",40,30,T,0800-0950,BARNAR 129,L
202030,ETME 203-001,Mech Design Graphics,34556,"Perkins, William",40,30,R,0800-0950,BARNAR 129,L
202030,ETME 215-001,Manufacturing Processes,30482,"Kincaid, Robert",191,164,MWF,1410-1500,REID 105,L
202030,ETME 216-001,Manufact Process Lab,30514,"Bernal, Jacob",12,12,T,0800-0950,NAH 176,B
202030,ETME 216-002,Manufact Process Lab,31346,"Bernal, Jacob",12,10,R,1310-1500,NAH 176,B
202030,ETME 216-003,Manufact Process Lab,33765,"Foster, Glenn",12,12,T,1310-1500,NAH 176,B
202030,ETME 216-004,Manufact Process Lab,34038,"Foster, Glenn",12,12,M,1000-1150,NAH 176,B
202030,ETME 216-005,Manufact Process Lab,34039,"Bernal, Jacob",12,12,M,1610-1800,NAH 176,B
202030,ETME 216-006,Manufact Process Lab,34040,"Sofie, Stephen",12,12,W,1000-1150,NAH 176,B
202030,ETME 216-007,Manufact Process Lab,34041,"Mardock, Lucas",12,11,T,1610-1800,NAH 176,B
202030,ETME 216-008,Manufact Process Lab,34042,"Charlton, Robert",12,12,F,1210-1400,NAH 176,B
202030,ETME 216-009,Manufact Process Lab,34043,"Kincaid, Robert",12,11,R,1100-1250,NAH 176,B
202030,ETME 216-010,Manufact Process Lab,34044,"Sofie, Stephen",12,12,W,1210-1400,NAH 176,B
202030,ETME 216-011,Manufact Process Lab,34045,"Mardock, Lucas",12,12,W,1610-1800,NAH 176,B
202030,ETME 216-012,Manufact Process Lab,34046,"Mardock, Lucas",12,10,R,1610-1800,NAH 176,B
202030,ETME 216-013,Manufact Process Lab,34047,"Bernal, Jacob",12,10,R,0800-0950,NAH 176,B
202030,ETME 303-001,CAE Tools in Mech Design,34557,"Kinkaid, Jeffrey",28,13,R,0800-0950,NAH 256,L
202030,ETME 303-001,CAE Tools in Mech Design,34557,"Kinkaid, Jeffrey",28,13,T,0800-0950,NAH 256,L
202030,ETME 303-002,CAE Tools in Mech Design,34558,"Kinkaid, Jeffrey",28,25,T,1210-1400,NAH 256,L
202030,ETME 303-002,CAE Tools in Mech Design,34558,"Kinkaid, Jeffrey",28,25,R,1210-1400,NAH 256,L
202030,ETME 310-001,Machining/Industrial Safety,32834,"Kincaid, Robert",0,18,M,1310-1400,ROBERT 208,L
202030,ETME 310-002,Machining/Industrial Safety,32835,"Foster, Glenn",10,9,TR,1000-1150,NAH 180,B
202030,ETME 310-003,Machining/Industrial Safety,33674,"Kincaid, Robert",10,9,TR,1310-1500,NAH 180,B
202030,ETME 311-001,Joining Processes,30655,"Mardock, Lucas",0,30,MW,1200-1250,BARNAR 126,L
202030,ETME 311-002,Joining Processes,31499,"Mardock, Lucas",10,10,TR,0800-0950,BARNAR 132,B
202030,ETME 311-003,Joining Processes,31500,"Mardock, Lucas",10,10,TR,1310-1500,BARNAR 132,B
202030,ETME 311-004,Joining Processes,33172,"Mardock, Lucas",10,10,MW,1410-1600,BARNAR 132,B
202030,ETME 321-001,Applied Heat Transfer,30516,"Rutherford, Steven",60,31,TR,1505-1620,NAH 149,L
202030,ETME 340-001,Mechanisms,33066,"Kinkaid, Jeffrey",33,27,MWF,0900-0950,ROBERT 208,L
202030,ETME 340-002,Mechanisms,33067,"Kinkaid, Jeffrey",33,27,R,1000-1150,NAH 256,B
202030,ETME 341-001,Machine Design,31819,"Cook, Kevin",30,25,MWF,0800-0850,LEWIS 306,L
202030,ETME 341-002,Machine Design,31820,"Cook, Kevin",15,13,W,1610-1800,NAH 230,B
202030,ETME 341-003,Machine Design,31821,"Cook, Kevin",15,12,M,1000-1150,NAH 230,B
202030,ETME 410-001,CNC and CAM Technology,31836,"Kinkaid, Jeffrey",0,30,M,1000-1050,BARNAR 126,L
202030,ETME 410-002,CNC and CAM Technology,31837,"Kincaid, Robert",10,10,M,1100-1250,BARNAR 134,B
202030,ETME 410-002,CNC and CAM Technology,31837,"Kincaid, Robert",10,10,T,1000-1150,NAH 188,B
202030,ETME 410-003,CNC and CAM Technology,31838,"Kincaid, Robert",10,11,W,1200-1350,NAH 188,B
202030,ETME 410-003,CNC and CAM Technology,31838,"Kincaid, Robert",10,11,M,1100-1250,BARNAR 134,B
202030,ETME 410-004,CNC and CAM Technology,33369,"Kincaid, Robert",10,9,F,0800-0950,NAH 188,B
202030,ETME 410-004,CNC and CAM Technology,33369,"Kincaid, Robert",10,9,M,1100-1250,BARNAR 134,B
202030,ETME 415-001,Design for Manufactur/Tooling,30505,"Cook, Kevin",45,48,MF,1410-1500,ROBERT 218,L
202030,ETME 415-002,Design for Manufactur/Tooling,31747,"Cook, Kevin",15,17,W,1410-1600,BARNAR 129,B
202030,ETME 415-003,Design for Manufactur/Tooling,31748,"Charlton, Robert",15,17,F,1000-1150,BARNAR 129,B
202030,ETME 415-004,Design for Manufactur/Tooling,34161,"Cook, Kevin",15,14,W,1610-1800,BARNAR 129,B
202030,ETME 422-001,Principles of HVAC I,33055,"Amende, Kevin",48,44,TR,1215-1330,NAH 153,L
202030,ETME 423-001,Principles of HVAC II,32315,"Amende, Kevin",20,18,MW,0900-0950,NAH 331,L
202030,ETME 423-002,Principles of HVAC II,32316,"Amende, Kevin",20,18,F,0800-0950,NAH 256,B
202030,ETME 424-001,Thermal Processes Lab,31751,"Amende, Kevin",8,8,W,1000-1150,BARNAR 008E,B
202030,ETME 424-002,Thermal Processes Lab,31822,"Amende, Kevin",8,3,R,0800-0950,BARNAR 008E,B
202030,ETME 424-003,Thermal Processes Lab,31823,"Amende, Kevin",8,6,R,1000-1150,BARNAR 008E,B
202030,ETME 424-004,Thermal Processes Lab,32060,"Amende, Kevin",8,6,W,1510-1700,BARNAR 008E,B
202030,ETME 424-005,Thermal Processes Lab,32836,"Amende, Kevin",0,0,T,1710-1900,BARNAR 008E,B
202030,ETME 489-001,Mech Engr Tech Dsn Capstone I,32314,"Larson, Robb",23,19,,-, ,L
202030,ETME 489-001,Mech Engr Tech Dsn Capstone I,32314,"Larson, Robb",23,19,M,1510-1700,REID 101,L
202030,ETME 499R-001,Mech Engr Tech Dsn Capstone II,31610,"Larson, Robb",45,36,,-, ,L
202030,ETME 499R-001,Mech Engr Tech Dsn Capstone II,31610,"Larson, Robb",45,36,M,1510-1700,LJH 339,L
202030,ETME 499R-001,Mech Engr Tech Dsn Capstone II,31610,"Larson, Robb",45,36,,-, ,L
202030,FILM 100IH-001,Intro to Film & Photography,32503,"Ross, Reagan",80,86,TR,1215-1415,LIN 125,L
202030,FILM 100IH-002,Intro to Film & Photography,32504,"Ross, Reagan",80,83,TR,1215-1415,LIN 125,L
202030,FILM 112-001,Aesthetics of Film Prodctn I,31089,"Swingle, Karl",20,19,W,1200-1250,CHEEVE 215,L
202030,FILM 112-001,Aesthetics of Film Prodctn I,31089,"Swingle, Karl",20,19,M,0800-0950,VCB 233,L
202030,FILM 112-002,Aesthetics of Film Prodctn I,31430,"Swingle, Karl",20,20,W,1200-1250,CHEEVE 215,L
202030,FILM 112-002,Aesthetics of Film Prodctn I,31430,"Swingle, Karl",20,20,M,1000-1150,VCB 233,L
202030,FILM 112-003,Aesthetics of Film Prodctn I,31966,"Swingle, Karl",20,20,W,1200-1250,CHEEVE 215,L
202030,FILM 112-003,Aesthetics of Film Prodctn I,31966,"Swingle, Karl",20,20,W,0800-0950,VCB 233,L
202030,FILM 112-004,Aesthetics of Film Prodctn I,35448,"Swingle, Karl",16,9,W,1200-1250,CHEEVE 215,L
202030,FILM 112-004,Aesthetics of Film Prodctn I,35448,"Swingle, Karl",16,9,W,1000-1150,VCB 233,L
202030,FILM 202D-001,Film History II: 1960s-Present,33290,"Arnold, Robert",60,59,W,1310-1600,REID 102,L
202030,FILM 202D-001,Film History II: 1960s-Present,33290,"Arnold, Robert",60,59,M,1310-1600,REID 102,L
202030,FILM 212-001,Aesthetics Film Production II,32506,"Staggs, Deny",16,17,T,0930-1230,VCB 233,B
202030,FILM 212-001,Aesthetics Film Production II,32506,"Staggs, Deny",16,17,R,0830-0930,VCB 233,B
202030,FILM 251-001,Scriptwriting,31623,"Dale, Catherine",16,16,T,1510-1700,VCB 182,L
202030,FILM 251-001,Scriptwriting,31623,"Dale, Catherine",16,16,T,1405-1455,VCB 182,L
202030,FILM 251-002,Scriptwriting,31624,"Dale, Catherine",16,17,R,1310-1500,VCB 182,L
202030,FILM 251-002,Scriptwriting,31624,"Dale, Catherine",16,17,T,1405-1455,VCB 182,L
202030,FILM 251-003,Scriptwriting,32727,"Dale, Catherine",16,12,R,1510-1700,VCB 182,L
202030,FILM 251-003,Scriptwriting,32727,"Dale, Catherine",16,12,T,1405-1455,VCB 182,L
